animal_name,genotype,sex,inh,smell,time
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N1,32
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N2,21.9
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N3,8.9
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W1,24.3
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W2,3.7
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W3,10.4
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,F1,13.9
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,F2,18.5
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,F3,5.1
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N1,21.2
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N2,30
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N3,37
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W1,25.5
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W2,12.6
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W3,9.8
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,37.9
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,15.5
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,15.2
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,18.5
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,8
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,0
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,36.9
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,3.5
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,17.2
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,36.6
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,10.7
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,6.6
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,40
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,11.4
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,10.9
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,16.7
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,0.9
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,2.2
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,36.7
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,30.2
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,15.8
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,15.7
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,0
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,26.4
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,25
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,9.2
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,6.5
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,15.4
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,15.9
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,2.7
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,36.1
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,27.5
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,9.5
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,11.6
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,50.4
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,8
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,55
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,69.9
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,39.4
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,55.5
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,63.3
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,71.2
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,33.9
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,34.6
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,17.6
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,34.8
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,38
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,10
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,22.7
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,4.7
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,2.6
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,16.8
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,24.1
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,22.4
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,55.1
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,32.8
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,16.1
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,35.1
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,47.5
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,14.4
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,25.2
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,45.5
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,10.5
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,22.7
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,11
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,0
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,14.4
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,5.1
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,0
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,16.7
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,0.8
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,0
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,40.1
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,35.8
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,8.5
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,21.9
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,11.4
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,2
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,24.6
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,20
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,19.4
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,42.8
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,62.1
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,18.8
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,39.3
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,50.1
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,62.4
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,18.7
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,9.1
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,10.9
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,19.2
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,1.7
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,17.7
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,20.2
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,5.2
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,7.4
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,28
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,7.9
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,17.7
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,11.7
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,1.7
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,7.7
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,31.1
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,16.3
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,0.2
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,32.7
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,11.6
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,6.2
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,58.5
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,53.5
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,20.3
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,52
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,21.9
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,1.4
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,21.2
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,3.2
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,5.3
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,41
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,15.6
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,3.4
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,29.9
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,82.5
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,44.1
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,22.9
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,6.8
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,1.7
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,
