animal_name,genotype,sex,inh,smell,time
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N2,6
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N3,14.6
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W1,19.9
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W2,8.2
C9ORF72-GR400-MAT-B6J/7.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W3,1.5
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,F1,21.5
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,F2,18.8
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,F3,4.1
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N1,30.4
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N2,9.7
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,N3,8.9
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W1,10.4
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W2,0.3
C9ORF72-GR400-MAT-B6J/7.1g,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-MAT-B6J,W3,0
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,14.8
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,1.3
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,0.3
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,13.6
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,13.3
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,4.7
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/3.1c,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,27.5
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,4.2
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,4.1
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,24.4
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,19.1
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,24.1
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,15.4
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,6.2
C9ORF72-GR400-PAT-B6J/3.1d,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,1.1
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,26.6
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,35.3
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,18.3
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,52.6
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,27.5
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,18.1
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,11.6
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,8.9
C9ORF72-GR400-PAT-B6J/3.1e,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,5
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,20.1
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,7.1
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,3.4
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/3.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,21.4
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,11.1
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,8.1
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,25.8
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,9.5
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,0
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,20.8
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,22.1
C9ORF72-GR400-PAT-B6J/3.2d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,11.6
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,19.2
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,17.3
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,2.6
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,21.1
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,7
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,1.9
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,12.3
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,0
C9ORF72-GR400-PAT-B6J/3.2e,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,0
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/3.2h,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,14
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,11.9
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,1.9
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,24.9
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,17.4
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,17.4
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/4.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,39.6
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,17.9
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,12.8
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,50.5
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,32.5
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,8
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,23.7
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,9.8
C9ORF72-GR400-PAT-B6J/4.1c,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,4.6
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,14.2
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,0
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,0
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,28.5
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,11.5
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,3.6
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,14.3
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,1.4
C9ORF72-GR400-PAT-B6J/4.2a,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,0
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,26.4
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,19.2
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,19.2
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,30.9
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,10.5
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,0
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,20.2
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,14.9
C9ORF72-GR400-PAT-B6J/5.1c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,3.1
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,38.1
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,25
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,13.7
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,30.3
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,23.5
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,13.8
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,12.6
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,10.4
C9ORF72-GR400-PAT-B6J/5.1d,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,11.4
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,14.8
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,0
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,7.4
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,22.3
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,8.1
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,10.3
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,10.4
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,4
C9ORF72-GR400-PAT-B6J/6.1a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,2
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F1,22.1
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F2,2.5
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,F3,0
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N1,28.1
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N2,7.3
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,N3,5.3
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/6.1f,C9ORF72-GR400-B6J:Het,m,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,12.5
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,9.2
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,5.3
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,33.2
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,17.7
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,14
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,12
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,9.2
C9ORF72-GR400-PAT-B6J/6.2a,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,8.3
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N1,22.8
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N2,13.8
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,N3,0
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/6.2b,C9ORF72-GR400-B6J:WT,f,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,29.4
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,4.2
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,4.7
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,
C9ORF72-GR400-PAT-B6J/6.2c,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F1,21.7
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F2,27.7
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,F3,11.1
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N1,17.4
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N2,6.1
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,N3,6.4
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W1,14.1
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W2,4.9
C9ORF72-GR400-PAT-B6J/7.2b,C9ORF72-GR400-B6J:Het,f,C9ORF72-GR400-PAT-B6J,W3,10.9
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,33.4
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,8.6
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,3.3
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,17.5
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,0
C9ORF72-GR400-PAT-B6J/7.2c,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,0
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,26.3
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,3.8
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,7.2
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,19.1
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,3.7
C9ORF72-GR400-PAT-B6J/7.2e,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W3,0.5
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F1,14.2
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F2,14.5
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,F3,10.1
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N1,20.4
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N2,35.1
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,N3,14.9
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W1,13.8
C9ORF72-GR400-PAT-B6J/7.2g,C9ORF72-GR400-B6J:WT,m,C9ORF72-GR400-PAT-B6J,W2,2.8
